,address,city,name,rating,review_count
0,5353 Wilshire Blvd.,Los Angeles,Starbucks,3.5,80
0,4760 W Pico Blvd,Los Angeles,Starbucks,1.5,3
0,260 S La Brea Ave,Los Angeles,Starbucks,3.5,2
0,3465 W. 6Th Street,Los Angeles,Starbucks,4.0,27
0,1250 S. La Brea Ave,Los Angeles,Starbucks,3.0,91
0,4177 W. Washington Blvd.,Los Angeles,Starbucks,2.0,170
0,727 N Vine St,Los Angeles,Starbucks,2.5,39
0,7122 Beverly Boulevard,Los Angeles,Starbucks,3.5,51
0,5601 Wilshire Blvd,Los Angeles,Starbucks,2.5,13
0,3150 Wilshire Blvd,Los Angeles,Starbucks,2.5,122
0,181 S Vermont Ave,Los Angeles,Starbucks,2.5,12
0,200 S Vermont Ave,Los Angeles,Starbucks,2.0,39
0,3410 W 3Rd Street,Los Angeles,Starbucks,2.5,3
0,3461 W 3Rd St,Los Angeles,Starbucks,2.0,41
0,5757 Wilshire Blvd,Los Angeles,Starbucks,3.5,129
0,6260 Santa Monica Blvd,Los Angeles,Starbucks,3.5,21
0,859 N. Highland Avenue,Los Angeles,Starbucks,3.0,128
0,620 S. Virgil Ave.,Los Angeles,Starbucks,2.0,11
0,534 S. Occidental,Los Angeles,Starbucks,3.0,68
0,189 The Grove Dr,Los Angeles,Starbucks,1.5,18
0,6333 W. 3Rd Street,Los Angeles,Starbucks,2.5,139
0,1277 N. Western Avenue,Los Angeles,Starbucks,2.5,90
0,"7100 Santa Monca Blvd, Suite 201",Los Angeles,Starbucks,1.5,3
0,6066 West Olympic Boulevard,Los Angeles,Starbucks,3.0,18
0,6102 W. Sunset Blvd.,Los Angeles,Starbucks,2.5,130
0,7624 Melrose Avenue,Los Angeles,Starbucks,3.0,170
0,1789 West Jefferson,Los Angeles,Starbucks,2.0,79
0,230 S. Alvarado,Los Angeles,Starbucks,2.5,52
0,7055 Sunset Blvd,Los Angeles,Starbucks,3.0,149
0,5453 Hollywood Boulevard,Los Angeles,Starbucks,2.5,146
0,1601 Wilshire Blvd,Los Angeles,Starbucks,2.5,131
0,7257 W Sunset Blvd,Los Angeles,Starbucks,3.0,21
0,6933 Hollywood Blvd.,Los Angeles,Starbucks,3.0,46
0,3722 Crenshaw Blvd.,Los Angeles,Starbucks,3.0,103
0,4520 Sunset Blvd,Los Angeles,Starbucks,2.0,55
0,1025 West 34Th St.,Los Angeles,Starbucks,3.0,11
0,8480 Beverly Blvd,Los Angeles,Starbucks,3.5,4
0,1700 N. Vermont Avenue,Los Angeles,Starbucks,3.0,195
0,3131 S Hoover St,Los Angeles,Starbucks,5.0,1
0,1742 S. La Cienega,Los Angeles,Starbucks,2.5,118
0,3201 S. Hoover St.,Los Angeles,Starbucks,4.0,20
0,800 W. Olympic Blvd.,Los Angeles,Starbucks,3.0,218
0,1120 W. 6Th St.,Los Angeles,Starbucks,4.0,26
0,1090 Wilshire Blvd.,Los Angeles,Starbucks,3.5,130
0,5080 Obama Blvd,Los Angeles,Starbucks,3.5,18
0,8700 Beverly Blvd.,Los Angeles,Starbucks,2.5,53
0,2735 S. Figueroa St.,Los Angeles,Starbucks,2.0,311
0,8000 Sunset Blvd.,Los Angeles,Starbucks,3.5,67
0,642 W 34Th St,Los Angeles,Starbucks,1.5,3
0,University Park Campus At Usc,Los Angeles,Starbucks,2.5,45
0,3026 S Figueroa St,Los Angeles,Starbucks,2.5,29
0,735 S. Figueroa Street,Los Angeles,Starbucks,2.5,91
0,8783 West Pico Blvd,Los Angeles,Starbucks,3.5,110
0,735 S Figueroa St,Los Angeles,Starbucks,2.0,4
0,600 West 9Th Street,Los Angeles,Starbucks,3.5,91
0,1251 S. Grand Ave.,Los Angeles,Starbucks,3.5,24
0,1111 South Grand Avenue,Los Angeles,Starbucks,3.0,116
0,700 W. 7Th Street,Los Angeles,Starbucks,3.0,66
0,445 S. Figueroa Street,Los Angeles,Starbucks,3.0,45
0,3584 S. Figueroa St.,Los Angeles,Starbucks,3.0,110
0,505 S. Flower Street,Los Angeles,Starbucks,3.5,38
0,3344 S. La Cienega Blvd,Los Angeles,Starbucks,3.0,77
0,400 W. Olympic Blvd.,Los Angeles,Starbucks,4.0,23
0,1149 S. Hill Street,Los Angeles,Starbucks,3.5,47
0,801 S. Olive St.,Los Angeles,Starbucks,3.5,16
0,787 W 5th St,Los Angeles,Starbucks,4.0,5
0,444 South Flower Street,Los Angeles,Starbucks,3.5,37
0,523 West 6Th Street,Los Angeles,Starbucks,3.0,134
0,333 South Hope Street,Los Angeles,Starbucks,3.0,35
0,555 West 5Th Street,Los Angeles,Starbucks,3.0,35
0,3535 S La Cienega Blvd,Los Angeles,Starbucks,2.0,49
0,401 West 5Th Street,Los Angeles,Starbucks,3.5,40
0,350 South Grand Avenue,Los Angeles,Starbucks,3.0,69
0,603 S. Spring Street,Los Angeles,Starbucks,2.5,164
0,300 E. 9Th Street,Los Angeles,Starbucks,2.5,67
0,2720 Griffith Park Blvd.,Los Angeles,Starbucks,4.0,26
0,217 N. Hill Street,Los Angeles,Starbucks,3.0,101
0,9616 W. Pico Blvd,Los Angeles,Starbucks,2.0,6
0,120 S. Los Angeles Street,Los Angeles,Starbucks,3.0,84
0,232 East 2Nd Street,Los Angeles,Starbucks,3.0,62
0,2560 Glendale Blvd.,Los Angeles,Starbucks,3.0,114
0,639 N Broadway,Los Angeles,Starbucks,3.0,112
0,8985 Venice Blvd,Los Angeles,Starbucks,2.5,126
0,138 S. Central Avenue,Los Angeles,Starbucks,3.0,214
0,800 N. Alameda Street,Los Angeles,Starbucks,3.0,149
0,3242 West Cahuenga Blvd.,Los Angeles,Starbucks,4.0,76
0,9824 National Blvd,Los Angeles,Starbucks,3.5,96
0,3111 Glendale Blvd,Los Angeles,Starbucks,3.0,71
0,1850 W. Slauson Avenue,Los Angeles,Starbucks,2.0,175
0,871 8th Ave,Los Angeles,Starbucks,1.0,1
0,1401 Alameda St,Los Angeles,Starbucks,2.0,187
0,2919 Los Feliz Blvd.,Los Angeles,Starbucks,3.0,118
0,3241 N Figueroa Street,Los Angeles,Starbucks,3.0,76
0,5857 S. Central Ave.,Los Angeles,Starbucks,2.5,100
0,2675 E Olympic Blvd,Los Angeles,Starbucks,2.5,162
0,5245 W Centinela Ave,Los Angeles,Starbucks,3.5,4
0,10911 W Pico Boulevard,Los Angeles,Starbucks,3.0,62
0,2215 Westwood Blvd.,Los Angeles,Starbucks,3.5,79
0,3118 S Sepulveda Blvd,Los Angeles,Starbucks,3.0,20
0,3006 S. Sepulveda Blvd.,Los Angeles,Starbucks,4.0,53
0,1969 Zonal Ave,Los Angeles,Starbucks,2.0,57
0,1106 Cornwell Street,Los Angeles,Starbucks,3.0,96
0,3061 Sawtelle Blvd.,Los Angeles,Starbucks,3.5,17
0,1437 E. Gage Avenue,Los Angeles,Starbucks,2.0,139
0,11361 National Blvd,Los Angeles,Starbucks,5.0,2
0,1437 E Gage Ave,Los Angeles,Starbucks,1.5,3
0,10861 Weyburn Ave,Los Angeles,Starbucks,3.0,32
0,11280 Olympic Blvd.,Los Angeles,Starbucks,2.5,136
0,1161 Westwood Blvd.,Los Angeles,Starbucks,3.0,120
0,6081 Center Drive,Los Angeles,Starbucks,3.0,83
0,1730 W Manchester,Los Angeles,Starbucks,2.0,18
0,10955 West Weyburn,Los Angeles,Starbucks,3.0,275
0,4430 York Blvd.,Los Angeles,Starbucks,2.5,236
0,11705 National Blvd.,Los Angeles,Starbucks,3.5,86
0,12313 Jefferson Blvd,Los Angeles,Starbucks,3.0,144
0,11727 W Olympic Blvd,Los Angeles,Starbucks,2.0,25
0,12404 W. Venice Blvd.,Los Angeles,Starbucks,2.5,88
0,2626 Colorado Blvd,Los Angeles,Starbucks,2.0,37
0,11840 Santa Monica Blvd,Los Angeles,Starbucks,2.5,2
0,3853 E. 3Rd Street,Los Angeles,Starbucks,2.0,219
0,2218 W. Colorado Blvd.,Los Angeles,Starbucks,3.0,135
0,11707 San Vicente Blvd,Los Angeles,Starbucks,3.5,170
0,2952 Beverly Glen Circle,Los Angeles,Starbucks,4.0,61
0,1 Lmu Drive,Los Angeles,Starbucks,2.5,6
0,12057 Wilshire Blvd,Los Angeles,Starbucks,5.0,1
0,8817 South Sepulveda Blvd.,Los Angeles,Starbucks,3.0,160
0,11700 Barrington Court,Los Angeles,Starbucks,3.0,76
0,8825 Sepulveda Blvd,Los Angeles,Starbucks,5.0,1
0,6240 York Ave.,Los Angeles,Starbucks,2.5,196
0,5151 State University Drive,Los Angeles,Starbucks,2.0,115
0,5855 W. Century Blvd,Los Angeles,Starbucks,3.5,33
0,5933 W. Century Blvd.,Los Angeles,Starbucks,3.5,38
0,6101 W Century Blvd,Los Angeles,Starbucks,3.0,35
0,8400 Lincoln Blvd.,Los Angeles,Starbucks,2.5,48
0,8701 Lincoln Blvd,Los Angeles,Starbucks,3.5,15
0,201 World Way,Los Angeles,Starbucks,1.5,51
0,201 World Way,Los Angeles,Starbucks,2.0,19
0,7311 N Figueroa St,Los Angeles,Starbucks,1.5,20
0,201 World Way,Los Angeles,Starbucks,2.0,23
0,201 World Way,Los Angeles,Starbucks,2.0,31
0,201 World Way,Los Angeles,Starbucks,2.5,10
0,201 World Way,Los Angeles,Starbucks,2.0,117
0,201 World Way,Los Angeles,Starbucks,2.0,110
0,201 World Way,Los Angeles,Starbucks,1.5,22
0,201 World Way,Los Angeles,Starbucks,2.0,78
0,1 World Way,Los Angeles,Starbucks,2.5,33
0,1 World Way,Los Angeles,Starbucks,2.0,23
0,4550 Van Nuys Blvd,Los Angeles,Starbucks,3.5,54
0,1 World Way,Los Angeles,Starbucks,2.5,13
0,400 World Way,Los Angeles,Starbucks,2.0,27
0,635 S Hobart Avenue,Los Angeles,Subway Restaurants,2.0,11
0,3323 West Pico Blvd,Los Angeles,Subway Restaurants,4.0,13
0,5001 Wilshire Blvd,Los Angeles,Subway Restaurants,3.5,21
0,5353 Wilshire Blvd,Los Angeles,Subway Restaurants,2.5,33
0,4731 Venice Blvd,Los Angeles,Subway Restaurants,2.0,22
0,N Rimpau Blvd,Los Angeles,Subway,1.0,3
0,3323 Wilshire Blvd,Los Angeles,Subway Restaurants,2.5,36
0,1728 S Western Ave,Los Angeles,Subway Restaurants,4.0,18
0,4206 W Beverly Blvd,Los Angeles,Subway Restaurants,2.0,16
0,750 Vine St,Los Angeles,Subway Restaurants,3.5,22
0,3183 Wilshire Blvd,Los Angeles,Subway Restaurants,3.0,43
0,198 S Vermont Ave,Los Angeles,Subway Restaurants,2.5,31
0,1101 S. Vermont Avenue,Los Angeles,Subway Restaurants,2.0,23
0,5610 San Vicente,Los Angeles,Subway Restaurants,2.5,24
0,6115 Santa Monica Blvd,Los Angeles,Subway Restaurants,3.5,15
0,1075 N Western Ave,Los Angeles,Subway Restaurants,3.5,9
0,1625 W. Washington Blvd.,Los Angeles,Subway Restaurants,1.5,32
0,7353 Melrose Ave,Los Angeles,Subway Restaurants,3.5,15
0,6775 Santa Monica Blvd #9,Los Angeles,Subway Restaurants,2.0,10
0,2817 S. Crenshaw Blvd.,Los Angeles,Subway Restaurants,2.5,22
0,610 South Rampart Avenue,Los Angeles,Subway Restaurants,2.5,20
0,1013 S Alvarado St,Los Angeles,Subway Restaurants,3.0,34
0,2401-2425 West Jefferson Blvd.,Los Angeles,Subway Restaurants,3.5,12
0,7825 Beverly Blvd,Los Angeles,Subway Restaurants,2.5,30
0,6237 Wilshire Blvd,Los Angeles,Subway,3.0,3
0,6238 Wilshire Blvd,Los Angeles,Subway Restaurants,2.5,21
0,1600 South Hoover Street,Los Angeles,Subway Restaurants,2.5,15
0,1018 N Vermont Ave,Los Angeles,Subway Restaurants,2.5,35
0,2601 South La Brea Avenue,Los Angeles,Subway Restaurants,1.5,19
0,7040 Sunset Blvd.,Los Angeles,Subway Restaurants,3.0,53
0,2112 Beverly Blvd,Los Angeles,Subway Restaurants,2.5,29
0,1400 West Pico Blvd.,Los Angeles,Subway Restaurants,3.5,24
0,1813 North Cahuenga Blvd,Los Angeles,Subway Restaurants,2.0,23
0,7021 Hollywood Blvd,Los Angeles,Subway Restaurants,2.0,26
0,1900 N Highland,Los Angeles,Subway Restaurants,2.5,49
0,1270 S La Cienega Blvd,Los Angeles,Subway Restaurants,2.0,44
0,1234 Wilshire Blvd,Los Angeles,Subway Restaurants,3.0,33
0,3504 Sunset Boulevard,Los Angeles,Subway Restaurants,3.5,15
0,8502 West 3rd St,Los Angeles,Subway Restaurants,2.5,36
0,3627 S La Brea Ave,Los Angeles,Subway Restaurants,2.0,30
0,3939 Crenshaw Blvd,Los Angeles,Subway Restaurants,1.5,5
0,2805 S Figueroa St,Los Angeles,Subway Restaurants,3.0,41
0,3991 S Western Ave,Los Angeles,Subway Restaurants,2.5,8
0,3335 S Figueroa Street,Los Angeles,Subway Restaurants,3.0,46
0,801 W 8th St,Los Angeles,Subway,1.5,9
0,1900 Hillhurst St,Los Angeles,Subway Restaurants,2.0,53
0,801 S Flower St,Los Angeles,Subway Restaurants,2.5,35
0,1000 South Hope Street,Los Angeles,Subway Restaurants,2.0,17
0,1205 W 3rd St,Los Angeles,Subway Restaurants,3.0,10
0,8511 Venice Blvd,Los Angeles,Subway Restaurants,2.5,22
0,155 W Washington Blvd,Los Angeles,Subway Restaurants,3.5,12
0,1139 South Hill Street,Los Angeles,Subway Restaurants,3.0,26
0,404 S Figueroa Street,Los Angeles,Subway Restaurants,3.0,12
0,630 West Sixth St.,Los Angeles,Subway Restaurants,2.5,43
0,508 West 7th Street,Los Angeles,Subway Restaurants,2.5,19
0,1014 W Martin Luther King Jr Blvd,Los Angeles,Subway,2.0,6
0,1032 Martin Luther King Blvd.,Los Angeles,Subway Restaurants,1.5,9
0,3560 S La Cienega,Los Angeles,Subway Restaurants,4.0,15
0,255 South Grand Avenue,Los Angeles,Subway Restaurants,3.5,42
0,704 West 1st Street,Los Angeles,Subway Restaurants,2.5,23
0,3974 S Figueroa St,Los Angeles,Subway Restaurants,2.5,18
0,908 Santee Street,Los Angeles,Subway Restaurants,3.0,12
0,712 S Los Angeles St,Los Angeles,Subway Restaurants,1.5,14
0,308 South Broadway,Los Angeles,Subway Restaurants,3.0,22
0,425 South Los Angeles Street,Los Angeles,Subway Restaurants,2.0,5
0,701 Cesar Chavez Avenue,Los Angeles,Subway Restaurants,2.5,27
0,2590 Glendale Blvd.,Los Angeles,Subway Restaurants,3.5,41
0,1000 East Washington Blvd,Los Angeles,Subway Restaurants,2.5,19
0,360 East 2nd St,Los Angeles,Subway Restaurants,2.0,31
0,711 North Main St,Los Angeles,Subway Restaurants,3.0,15
0,1251 E Olympic Blvd,Los Angeles,Subway,2.5,5
0,800 N Alameda St,Los Angeles,Subway Restaurants,2.0,34
0,3300 S Central Avenue,Los Angeles,Subway Restaurants,3.0,16
0,9842 National Blvd,Los Angeles,Subway Restaurants,2.5,32
0,3274 W Slauson Ave,Los Angeles,Subway Restaurants,2.0,14
0,3112  N Glendale Blvd,Los Angeles,Subway Restaurants,2.5,26
0,1810 W Slauson Ave,Los Angeles,Subway Restaurants,3.0,13
0,5864 Vermont Ave,Los Angeles,Subway Restaurants,2.5,14
0,10401 Venice Blvd.,Los Angeles,Subway Restaurants,2.0,26
0,4949 W. Slauson Ave.,Los Angeles,Subway Restaurants,1.5,29
0,3105 San Fernando Rd,Los Angeles,Subway Restaurants,1.5,33
0,10597 W Pico Blvd,Los Angeles,Subway Restaurants,2.5,28
0,1821 E Cesar Chavez Ave,Los Angeles,Subway Restaurants,2.0,23
0,1355 W Florence Ave,Los Angeles,Subway,3.0,5
0,5701 South Central Avenue,Los Angeles,Subway Restaurants,2.0,11
0,1209 South Soto Street,Los Angeles,Subway Restaurants,3.0,13
0,2180 Westwood Blvd.,Los Angeles,Subway Restaurants,2.5,26
0,5339 A  West Centinela  Ave,Los Angeles,Subway Restaurants,2.0,21
0,3024 N Broadway,Los Angeles,Subway Restaurants,3.5,16
0,2000 Marengo St,Los Angeles,Subway Restaurants,3.5,39
0,3122 South Sepulveda Blvd,Los Angeles,Subway Restaurants,3.5,30
0,2806 East Washington Blvd,Los Angeles,Subway Restaurants,2.5,9
0,3756 West Avenue 40,Los Angeles,Subway Restaurants,3.0,17
0,539 E. Florence Avenue,Los Angeles,Subway Restaurants,2.5,14
0,1401-C E. Gage Ave.,Los Angeles,Subway Restaurants,3.0,2
0,11100 Olympic Blvd,Los Angeles,Subway Restaurants,2.0,24
0,4419 N Figueroa Street,Los Angeles,Subway Restaurants,2.5,17
0,617 Charles Young Dr E,Los Angeles,Subway,2.5,24
0,8310 South Vermont Avenue,Los Angeles,Subway Restaurants,2.5,12
0,1165 Westwood Blvd.,Los Angeles,Subway Restaurants,2.5,79
0,757 Westwood Plz,Los Angeles,Subway,2.5,22
0,1457 E Florence Ave,Los Angeles,Subway Restaurants,2.5,6
0,11275 Santa Monica Blvd,Los Angeles,Subway Restaurants,2.5,39
0,2408 S Barrington Ave,Los Angeles,Subway Restaurants,3.0,33
0,8565-2 South Broadway,Los Angeles,Subway Restaurants,1.5,5
0,3476 Whittier Blvd,Los Angeles,Subway Restaurants,2.0,13
0,5545 W Manchester Ave,Los Angeles,Subway Restaurants,3.0,9
0,4919 Eagle Rock Blvd,Los Angeles,Subway Restaurants,2.0,48
0,8600 South Central Avenue,Los Angeles,Subway Restaurants,2.0,7
0,11870 Santa Monica Blvd.,Los Angeles,Subway Restaurants,3.0,26
0,5805 N Figueroa St,Los Angeles,Subway Restaurants,3.0,20
0,11819 Wilshire Blvd.,Los Angeles,Subway Restaurants,3.0,26
0,6238 W Manchester Ave,Los Angeles,Subway Restaurants,3.5,30
0,11733 Barrington Court,Los Angeles,Subway Restaurants,3.0,17
0,5300 W Century Blvd,Los Angeles,Subway Restaurants,3.0,38
0,10317 Avalon Blvd.,Los Angeles,Subway Restaurants,3.5,7
0,8406 Lincoln Blvd,Los Angeles,Subway Restaurants,2.0,47
0,6151 W Century Blvd,Los Angeles,Subway Restaurants,3.0,30
0,4528 Whittier Blvd,Los Angeles,Subway Restaurants,3.0,9
0,4770 E Cesar Chavez,Los Angeles,Subway Restaurants,2.0,22
0,1657 E 103rd St.,Los Angeles,Subway Restaurants,2.5,10
0,700 West Imperial Hwy,Los Angeles,Subway Restaurants,2.0,18
0,5593 E Huntington Dr North,Los Angeles,Subway Restaurants,2.5,36
0,289 S. Atlantic Blvd.,Los Angeles,Subway Restaurants,2.0,17
0,825 North Douglas Street,Los Angeles,Subway Restaurants,3.0,29
0,5536 E Whittier Blvd,Los Angeles,Subway Restaurants,3.0,14
0,12730 S Figueroa St,Los Angeles,Subway Restaurants,4.0,11
0,11657 Sherman Way,Los Angeles,Subway,2.5,26
0,11812 Wilmington Ave.,Los Angeles,Subway Restaurants,3.0,9
0,6201 Whittier Blvd,Los Angeles,Subway,2.5,14
0,4807 Woodley Ave,Los Angeles,Subway,3.0,1
0,3029 W 8th St,Los Angeles,Taco Bell,2.5,65
0,1604 S. La Brea Ave.,Los Angeles,Taco Bell,2.5,80
0,990 N. Western Ave.,Los Angeles,Taco Bell,2.0,99
0,6254 Lexington Avenue,Los Angeles,Taco Bell,2.0,118
0,2800 Crenshaw Blvd,Los Angeles,Taco Bell,1.5,28
0,103 S Rampart Blvd,Los Angeles,Taco Bell,3.0,105
0,8440 Beverly Blvd.,Los Angeles,Taco Bell,2.5,123
0,3629 South Vermont Avenue,Los Angeles,Taco Bell,2.5,44
0,2718 S Figueroa St,Los Angeles,Taco Bell,2.0,84
0,4050 Marlton Ave,Los Angeles,Taco Bell,2.5,34
0,1401 Martin Luther King Blvd,Los Angeles,Taco Bell,2.0,14
0,1400 Glendale Blvd,Los Angeles,Taco Bell,2.0,31
0,3562 S La Cienega Blvd,Los Angeles,Taco Bell,2.0,38
0,2628 S Robertson Blvd,Los Angeles,Taco Bell,3.0,39
0,5801 S. Vermont Ave.,Los Angeles,Taco Bell,2.5,23
0,6000 Crenshaw Blvd,Los Angeles,Taco Bell,1.5,13
0,4270 South Central Ave.,Los Angeles,Taco Bell,2.0,7
0,5220 W Centinela Ave,Los Angeles,Taco Bell,1.5,14
0,320 North Soto,Los Angeles,Taco Bell,2.5,24
0,2046 W Manchester Blvd,Los Angeles,Taco Bell,1.5,42
0,3562 S La Cienega Blvd,Los Angeles,Taco Bell,4.0,2
0,308 Westwood Plz,Los Angeles,Taco Bell,3.0,28
0,10937 Weyburn Ave,Los Angeles,Taco Bell,2.5,66
0,12011 Venice Blvd,Los Angeles,Taco Bell,2.0,57
0,12105 W Pico Blvd,Los Angeles,Taco Bell,2.0,121
0,8515 S Central Ave,Los Angeles,Taco Bell,2.0,14
0,1408 W Century Blvd,Los Angeles,Taco Bell,1.5,6
0,5307 West Century Blvd,Los Angeles,Taco Bell,2.0,76
0,5307 W Century Blvd,Los Angeles,Taco Bell,4.0,4
0,9919 South Avalon Blvd,Los Angeles,Taco Bell,1.5,17
0,8500 Lincoln Blvd,Los Angeles,Taco Bell,1.5,87
0,12800 S. Figueroa St.,Los Angeles,Taco Bell,1.5,15
0,11758 S Wilmington,Los Angeles,Taco Bell,2.0,22
0,2310 S La Cienega Blvd,Los Angeles,Chick-fil-A,2.5,64
0,660 S Figueroa St,Los Angeles,Chick-fil-A,3.5,150
0,3758 S Figueroa St,Los Angeles,Chick-fil-A,4.0,420
0,10250 Santa Monica Blvd,Los Angeles,Chick-fil-A,3.0,34
0,11750 Jefferson Blvd,Los Angeles,Chick-fil-A,3.5,452
0,900 Westwood Blvd,Los Angeles,Chick-fil-A,3.5,332
0,1 World Way,Los Angeles,Chick-fil-A,3.5,41
0,1007 Northwestern Ave,Los Angeles,McDonald's,2.0,100
0,4918 West Sunset Blvd,Los Angeles,Burger King,1.5,57
0,12105 W Pico Blvd,Los Angeles,Taco Bell,2.0,121
0,8500 Lincoln Blvd,Los Angeles,Taco Bell,1.5,87
0,181 South Vermont Ave,Los Angeles,Burger King,1.5,63
0,1845 S Vermont Ave,Los Angeles,Burger King,1.5,42
0,3036 Crenshaw Blvd,Los Angeles,Burger King,2.0,29
0,1830 West 8th Street,Los Angeles,Burger King,1.5,36
0,4918 West Sunset Blvd,Los Angeles,Burger King,1.5,57
0,1662 W Martin Luther King Jr Blvd,Los Angeles,Burger King,2.5,19
0,1301 Glendale Blvd,Los Angeles,Burger King,2.5,36
0,2511 South San Pedro Street,Los Angeles,Burger King,1.0,8
0,4410 South Figueroa Street,Los Angeles,Burger King,1.5,15
0,833 S Central Ave,Los Angeles,Burger King,1.5,10
0,5850 Crenshaw Blvd,Los Angeles,Burger King,1.5,19
0,700 Cesar Chavez Ave,Los Angeles,Burger King,2.0,83
0,3101 North San Fernando Rd,Los Angeles,Burger King,2.0,23
0,3312 W Florence Ave,Los Angeles,Burger King,1.5,3
0,7201 S Figueroa,Los Angeles,Burger King,1.5,23
0,3520 Sepulveda Blvd,Los Angeles,Burger King,2.5,54
0,5228 West Centinela,Los Angeles,Burger King,2.0,31
0,1453 W Manchester Ave,Los Angeles,Burger King,1.5,25
0,3501 Whittier Blvd,Los Angeles,Burger King,1.5,16
0,2051 East Florence,Los Angeles,Burger King,3.5,17
0,5656 W Manchester Ave,Los Angeles,Burger King,2.0,40
0,1202 Firestone Blvd,Los Angeles,Burger King,2.0,19
0,304 West Century Blvd,Los Angeles,Burger King,1.5,28
0,1540 North Eastern Ave,Los Angeles,Burger King,1.5,74
0,12736 South Avalon Blvd,Los Angeles,Burger King,2.0,25
0,Los Angeles AFB,Los Angeles,Burger King,3.0,4
0,7360 La Tijera Blvd.,Los Angeles,Wendy's,2.5,67
0,6750 W Sunset Blvd,Los Angeles,Chick-fil-A,3.5,771
0,3758 S Figueroa St,Los Angeles,Chick-fil-A,4.0,420
0,900 Westwood Blvd,Los Angeles,Chick-fil-A,3.5,332
0,11750 Jefferson Blvd,Los Angeles,Chick-fil-A,3.5,452
0,1301 Glendale Blvd,Los Angeles,Burger King,2.5,36
0,5228 West Centinela,Los Angeles,Burger King,2.0,31
0,5450 Sunset Blvd,Los Angeles,McDonald's,1.5,94
0,5656 W Manchester Ave,Los Angeles,Burger King,2.0,40
0,754 S Olive St,Los Angeles,Dunkin',3.0,119
0,3100 Glendale Blvd,Los Angeles,Dunkin',2.5,203
0,6201 Hollywood Blvd,Los Angeles,Dunkin',3.5,119
0,400 World Way,Los Angeles,Dunkin',2.5,73
0,7203 Van Nuys Blvd,Los Angeles,Dunkin',3.0,109
0,655 S Hope St,Los Angeles,Dunkin',2.5,21
0,1614 S Crenshaw Blvd,Los Angeles,Dunkin',2.5,56
0,410 E Washington Blvd,Los Angeles,Dunkin',3.0,13
0,2300 Venice Blvd,Los Angeles,Dunkin',2.5,46
0,1 World Way,Los Angeles,Dunkin',3.0,6
0,7055 Sunset Blvd,Los Angeles,Starbucks,3.0,149
0,7257 W Sunset Blvd,Los Angeles,Starbucks,3.0,21
0,6102 W. Sunset Blvd.,Los Angeles,Starbucks,2.5,130
0,2952 Beverly Glen Circle,Los Angeles,Starbucks,4.0,61
0,4177 W. Washington Blvd.,Los Angeles,Starbucks,2.0,170
0,6240 York Ave.,Los Angeles,Starbucks,2.5,196
0,1371 Westwood Blvd,Los Angeles,Domino's Pizza,2.0,118
0,12237 Santa Monica Blvd,Los Angeles,Domino's Pizza,2.5,67
0,4257 W 3rd St,Los Angeles,Domino's Pizza,2.0,132
0,902 N La Cienega Blvd,Los Angeles,Domino's Pizza,2.5,79
0,8320 Lincoln Blvd,Los Angeles,Domino's Pizza,2.0,82
0,7125 Beverly Blvd,Los Angeles,Domino's Pizza,3.0,53
0,2803 S Figueroa St,Los Angeles,Domino's Pizza,2.5,69
0,5524 York Blvd,Los Angeles,Domino's Pizza,2.5,75
0,1381 W Sunset Blvd,Los Angeles,Domino's Pizza,3.5,55
0,270 S Rampart Blvd,Los Angeles,Domino's Pizza,2.0,112
0,740 S Olive St,Los Angeles,Domino's Pizza,2.5,125
0,5065 Hollywood Blvd,Los Angeles,Domino's Pizza,2.5,81
0,4815 Valley Blvd,Los Angeles,Domino's Pizza,2.5,61
0,7220 Sunset Blvd,Los Angeles,Domino's Pizza,2.0,31
0,5401 S Figueroa St,Los Angeles,Domino's Pizza,1.5,74
0,4746 E Cesar E Chavez Ave,Los Angeles,Domino's Pizza,2.0,43
0,5151 W Pico Blvd,Los Angeles,Domino's Pizza,2.5,58
0,3502 W Sunset Blvd,Los Angeles,Domino's Pizza,2.5,42
0,3309 W Pico Blvd,Los Angeles,Domino's Pizza,2.0,56
0,3631 Crenshaw Blvd,Los Angeles,Domino's Pizza,1.5,88
0,2324 Whittier Blvd,Los Angeles,Domino's Pizza,2.0,24
0,1759 Colorado Blvd,Los Angeles,Domino's Pizza,2.5,34
0,950 W Manchester Ave,Los Angeles,Domino's Pizza,1.5,86
0,10616 W Pico Blvd,Los Angeles,Domino's Pizza,2.0,81
0,2815 S Robertson Blvd,Los Angeles,Domino's Pizza,2.0,53
0,520 W Avenue 26,Los Angeles,Domino's Pizza,2.0,51
0,2025 E Florence Ave,Los Angeles,Domino's Pizza,1.5,68
0,1740 S Hoover St,Los Angeles,Domino's Pizza,2.0,55
0,2251 W Rosecrans Ave,Los Angeles,Domino's Pizza,1.5,62
0,20905 Roscoe Blvd,Los Angeles,Domino's Pizza,2.0,32
0,2101 W Century Blvd,Los Angeles,Domino's Pizza,1.5,64
0,2542 W Temple St,Los Angeles,Pizza Hut,2.0,62
0,718 S Los Angeles St,Los Angeles,Pizza Hut,2.0,66
0,4356 Leimert Blvd,Los Angeles,Pizza Hut,2.0,49
0,11146 Palms Blvd,Los Angeles,Pizza Hut,2.0,65
0,4629 W Santa Monica Blvd,Los Angeles,Pizza Hut,1.5,50
